time [s],velocity [m/s]
8.90890890890891,3.70568391526148
8.91891891891892,3.70381785325451
8.92892892892893,3.70202124650296
8.93893893893894,3.70027128947438
8.94894894894895,3.69854831594895
8.95895895895896,3.69684878929468
8.96896896896897,3.69517883473071
8.97897897897898,3.69355023352361
8.98898898898899,3.69197407036066
8.998998998999,3.69045588921602
9.00900900900901,3.68899736077844
9.01901901901902,3.6875905548325
9.02902902902903,3.68621656034747
9.03903903903904,3.68485966075188
9.04904904904905,3.68351813685266
9.05905905905906,3.68220115915314
9.06906906906907,3.68091470080236
9.07907907907908,3.67965830042364
9.08908908908909,3.67843410054796
9.0990990990991,3.67723817699205
9.10910910910911,3.67604974536857
9.11911911911912,3.6748439988473
9.12912912912913,3.67360390900854
9.13913913913914,3.67231538438618
9.14914914914915,3.67096290893013
9.15915915915916,3.66952864894749
9.16916916916917,3.66799926742202
9.17917917917918,3.66637807747054
9.18918918918919,3.66468806322709
9.1991991991992,3.66296265972974
9.20920920920921,3.66122243124258
9.21921921921922,3.65946871682079
9.22922922922923,3.65770437578104
9.23923923923924,3.65594265652067
9.24924924924925,3.65420326459458
9.25925925925926,3.65250697333257
9.26926926926927,3.65087175499197
9.27927927927928,3.64931960161823
9.28928928928929,3.64788041228116
9.2992992992993,3.64658323113525
9.30930930930931,3.64544796573676
9.31931931931932,3.64448100112666
9.32932932932933,3.64367227571055
9.33933933933934,3.64300069064033
9.34934934934935,3.6424493791089
9.35935935935936,3.64202071019816
9.36936936936937,3.64172996449743
9.37937937937938,3.64158138648324
9.38938938938939,3.64156132171573
9.3993993993994,3.64165300895103
9.40940940940941,3.64184629550478
9.41941941941942,3.64213450875855
9.42942942942943,3.64251524196158
9.43943943943944,3.64299130873328
9.44944944944945,3.64355958655702
9.45945945945946,3.64421559833213
9.46946946946947,3.64497310145609
9.47947947947948,3.64585696298011
9.48948948948949,3.64687937322543
9.4994994994995,3.64803520231628
9.50950950950951,3.64931611668369
9.51951951951952,3.65071971788319
9.52952952952953,3.65224875385249
9.53953953953954,3.65390945109724
9.54954954954955,3.65571270126493
9.55955955955956,3.65766752316602
9.56956956956957,3.65975950002372
9.57957957957958,3.66195614220244
9.58958958958959,3.66424408523752
9.5995995995996,3.66663293327768
9.60960960960961,3.66913598802232
9.61961961961962,3.67176631608015
9.62962962962963,3.67452833353315
9.63963963963964,3.67741122821868
9.64964964964965,3.68038716547006
9.65965965965966,3.68341233541178
9.66966966966967,3.68644576447516
9.67967967967968,3.68945918976134
9.68968968968969,3.69242491060027
9.6996996996997,3.6953144944456
9.70970970970971,3.69810985709019
9.71971971971972,3.70079788936709
9.72972972972973,3.70336514306077
9.73973973973974,3.70581121911989
9.74974974974975,3.70814961535287
9.75975975975976,3.7103862763301
9.76976976976977,3.71251179282525
9.77977977977978,3.71451971924777
9.78978978978979,3.71641556846049
9.7997997997998,3.71821135724803
9.80980980980981,3.71991752889512
9.81981981981982,3.72151898948245
9.82982982982983,3.72297518264764
9.83983983983984,3.724258736866
9.84984984984985,3.72536742010815
9.85985985985986,3.72630299964593
9.86986986986987,3.72706213391935
9.87987987987988,3.72763600284284
9.88988988988989,3.72800724374203
9.8998998998999,3.7281601652942
9.90990990990991,3.72809369919039
9.91991991991992,3.72782630950075
9.92992992992993,3.7273812524889
9.93993993993994,3.72676550062704
9.94994994994995,3.72598171441504
9.95995995995996,3.72504817738785
9.96996996996997,3.72399964243144
9.97997997997998,3.72286659582706
9.98998998998999,3.72165627036771
10,3.72036266717975
